ID,Year_Birth,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
28947,1963,PhD,Together,"$66,313.00",0,1,9/16/13,86,337,49,37,60,311,7,3,6,3,12,4,0,0,0,0,0,0,0,SA
28948,1957,Master,Together,"$68,148.00",0,0,8/31/13,86,160,59,232,28,347,85,3,4,4,6,2,0,0,0,0,0,0,0,SP
28949,1965,Graduation,Married,"$44,393.00",1,1,8/22/13,86,58,49,118,160,317,10,3,1,0,4,4,0,0,0,0,0,0,0,SP
28950,1986,PhD,Together,"$38,197.00",1,0,6/29/13,86,306,2,27,82,205,3,3,1,0,3,5,0,0,0,0,0,0,0,SP
28951,1946,PhD,Married,"$51,012.00",0,0,4/18/13,86,115,61,122,149,176,24,3,4,1,4,6,0,0,0,0,0,0,0,SP
28952,1946,PhD,Married,"$51,012.00",0,0,4/18/13,86,139,2,6,74,368,24,3,4,1,4,6,0,0,0,0,0,0,0,SP
28953,1960,Graduation,Together,"$13,672.00",1,1,4/17/13,86,99,61,10,25,106,5,3,1,0,3,8,0,0,0,0,0,0,0,SP
28954,1953,Graduation,Together,"$41,452.00",1,1,2003-06-13,86,16,58,224,50,393,0,3,1,0,2,7,0,0,0,0,0,0,0,CA
28955,1982,Graduation,Married,"$42,081.00",1,0,2/26/13,86,96,96,134,19,493,27,3,6,3,4,6,1,0,0,0,0,0,0,SP
28956,1986,Basic,Single,"$14,906.00",0,0,12/22/12,86,164,21,97,70,339,15,3,2,1,3,7,0,0,0,0,0,0,0,SA
28957,1985,2n Cycle,Single,"$33,812.00",1,0,2011-03-12,86,253,74,67,157,139,39,3,2,1,3,6,0,0,0,0,0,0,0,US
28958,1975,Master,Single,"$46,098.00",1,1,8/18/12,86,221,109,174,25,345,36,3,3,2,2,8,0,0,0,0,0,0,0,SP
28959,1975,Master,Single,"$46,098.00",1,1,8/18/12,86,277,30,125,223,248,36,3,3,2,2,8,0,0,0,0,0,0,0,CA
28960,1975,Master,Single,"$46,098.00",1,1,8/18/12,86,91,59,202,194,140,36,3,3,2,2,8,0,0,0,0,0,1,0,IND
28961,1956,2n Cycle,Married,"$53,230.00",0,1,2008-03-12,86,261,31,117,143,180,229,3,5,2,12,5,0,0,0,0,0,0,0,GER
28962,1989,Master,Together,"$88,420.00",0,0,2005-02-14,87,275,28,51,163,159,153,3,4,7,8,1,1,0,1,1,0,0,0,SP
28963,1963,2n Cycle,Single,"$39,548.00",1,1,3/31/14,87,79,101,55,216,32,18,3,1,1,3,3,0,0,0,0,0,0,0,SP
28964,1953,Graduation,Together,"$61,278.00",0,1,2001-04-14,87,184,60,126,60,313,15,3,3,1,4,6,0,0,0,0,0,0,0,SP
28965,1964,Graduation,Single,"$81,246.00",0,0,12/29/13,87,87,52,83,16,351,37,3,4,5,7,1,1,0,0,1,0,0,0,SP
28966,1975,Graduation,Widow,"$58,330.00",0,1,12/25/13,87,268,87,3,66,257,151,3,6,4,13,4,0,0,0,0,0,0,0,SP
28967,1975,Graduation,Widow,"$58,330.00",0,1,12/25/13,87,133,25,46,220,79,151,3,6,4,13,4,0,0,0,0,0,0,0,GER
28968,1967,Graduation,Together,"$65,777.00",0,0,12/19/13,87,122,19,137,45,260,54,3,2,8,6,1,0,0,0,0,0,0,0,US
28969,1980,2n Cycle,Married,"$70,829.00",1,1,2012-01-13,87,147,67,44,111,124,23,3,4,2,8,3,0,0,0,0,0,0,0,SP
28970,1973,Master,Together,,0,0,11/23/13,87,155,94,133,160,119,18,3,2,4,8,1,0,0,0,0,0,0,0,GER
28971,1962,Master,Single,"$59,247.00",0,2,2011-08-13,87,23,39,41,106,102,83,3,5,2,9,6,0,0,0,0,0,0,0,SP
28972,1967,Graduation,Single,"$25,930.00",1,1,2010-10-13,87,320,16,176,10,462,4,3,1,0,2,7,0,0,0,0,0,0,0,SP
28973,1959,Graduation,Together,"$54,753.00",0,1,2009-12-13,87,277,45,207,208,328,131,3,5,2,11,4,0,0,0,0,0,0,0,SA
28974,1974,PhD,Together,"$28,440.00",1,0,2007-07-13,87,64,36,39,153,122,0,3,2,0,3,8,0,0,0,0,0,0,0,SP
28975,1973,2n Cycle,Married,"$23,559.00",1,0,2007-03-13,87,206,64,4,57,321,23,3,3,0,3,7,0,0,0,0,0,0,0,GER
28976,1952,Graduation,Divorced,"$62,335.00",0,1,5/23/13,87,310,91,238,36,433,26,3,3,3,13,2,0,0,0,0,0,0,0,SP
28977,1979,Graduation,Married,"$63,777.00",1,1,3/24/13,87,294,18,88,167,207,53,3,11,1,6,8,0,0,0,0,0,0,0,IND
28978,1972,Graduation,Married,"$59,666.00",1,1,3/22/13,87,180,25,86,178,3,133,3,3,2,8,8,0,1,0,0,0,0,0,CA
28979,1956,Master,Married,"$50,965.00",0,1,2/20/13,87,183,21,211,224,477,29,3,10,4,5,8,1,0,0,0,0,0,0,SP
28980,1965,2n Cycle,Together,"$71,488.00",0,0,2/18/13,87,339,66,48,213,233,172,3,3,4,7,1,0,0,0,0,0,0,0,CA
28981,1952,Graduation,Single,"$72,228.00",0,0,11/27/12,87,134,109,204,192,421,56,3,6,7,8,3,0,0,0,0,0,0,0,SP
28982,1953,PhD,Single,"$46,231.00",2,1,11/26/12,87,58,70,221,26,376,12,3,6,1,4,9,0,0,0,0,0,0,0,SA
28983,1974,Graduation,Together,"$75,702.00",0,1,10/14/12,87,309,17,63,125,479,37,3,10,5,13,6,0,0,1,0,0,0,0,SP
28984,1971,Graduation,Divorced,"$43,300.00",0,1,10/13/12,87,186,59,239,5,246,31,3,4,0,4,8,0,0,0,0,0,1,0,CA
28985,1957,Graduation,Married,"$78,618.00",0,0,9/28/12,87,137,95,32,15,485,61,3,4,7,10,2,0,1,0,0,0,0,0,SP
28986,1958,Graduation,Together,,1,1,2009-03-12,87,200,35,9,137,500,6,3,1,0,3,5,0,0,0,0,0,0,0,AUS
28987,1985,Graduation,Single,"$29,760.00",1,0,8/29/12,87,215,23,246,104,31,17,3,3,1,4,8,0,0,0,0,0,0,0,GER
28988,1985,Graduation,Single,"$29,760.00",1,0,8/29/12,87,41,44,14,203,5,17,3,3,1,4,8,0,0,0,0,0,0,0,SP
28989,1962,Graduation,Together,"$50,127.00",0,1,5/29/14,88,41,34,30,219,416,15,3,5,1,6,6,0,1,0,0,0,0,0,SP
28990,1988,Graduation,Together,"$29,604.00",1,0,2012-08-13,88,160,101,42,94,144,14,3,1,0,3,9,1,0,0,0,0,0,0,SA
28991,1952,Graduation,Married,"$49,413.00",0,1,10/25/13,88,284,11,161,119,476,46,3,4,2,5,5,0,0,0,0,0,0,0,SP
28992,1958,Graduation,Married,"$51,876.00",0,0,10/15/13,88,248,10,11,213,367,6,3,2,2,8,1,0,0,0,0,0,0,0,GER
28993,1974,Graduation,Married,"$45,837.00",1,1,7/26/13,88,278,17,23,37,221,24,3,6,2,5,7,0,0,0,0,0,0,0,SP
28994,1962,PhD,Divorced,"$85,696.00",0,0,2005-03-13,88,252,49,241,73,100,12,3,4,6,9,1,0,0,0,0,0,1,0,SP
28995,1962,PhD,Divorced,"$85,696.00",0,0,2005-03-13,88,160,36,238,224,235,12,3,4,6,9,1,0,0,0,0,0,1,0,SP
28996,1962,Master,Divorced,"$59,432.00",0,1,4/13/13,88,209,64,165,9,75,12,3,5,3,11,5,0,0,0,0,0,0,0,SP
28997,1951,Graduation,Divorced,"$43,185.00",0,1,2004-10-13,88,334,5,92,93,469,30,3,9,3,6,8,0,0,0,0,0,0,0,AUS
28998,1975,PhD,Married,"$60,631.00",1,1,2004-05-13,88,213,22,125,83,108,19,3,9,2,8,7,0,1,0,0,0,0,0,GER
28999,1985,Master,Married,"$20,559.00",1,0,2003-12-13,88,139,47,207,27,431,7,3,2,0,3,8,0,0,0,0,0,0,0,AUS
29000,1956,Master,Together,"$50,898.00",1,1,2001-08-13,88,16,89,117,7,4,135,3,6,2,12,5,0,0,0,0,0,0,0,SA
29001,1978,Graduation,Married,"$73,807.00",0,1,2001-02-13,88,83,74,135,128,18,54,3,5,5,11,2,0,0,0,0,0,0,0,IND
29002,1956,Master,Together,"$14,661.00",0,0,2001-01-13,88,297,51,155,62,140,2,3,1,0,3,6,0,0,0,0,0,0,0,SP
29003,1954,Graduation,Together,"$36,807.00",1,1,12/20/12,88,236,28,4,117,13,5,3,1,0,2,6,0,0,0,0,0,0,0,IND
29004,1975,2n Cycle,Together,"$46,772.00",0,1,2011-07-12,88,181,96,114,33,497,57,3,11,8,5,8,1,0,0,0,0,0,0,CA
29005,1947,PhD,Together,"$81,574.00",0,0,4/28/14,89,299,80,89,32,340,0,3,4,5,8,1,0,1,1,0,0,0,0,SA
29006,1976,Graduation,Married,"$30,772.00",1,1,2003-12-14,89,271,53,229,142,341,4,3,1,0,2,6,0,0,0,0,0,0,0,CA
29007,1978,PhD,Married,"$46,377.00",1,0,2003-01-14,89,28,70,139,172,77,0,3,2,1,3,4,0,0,0,0,0,0,0,SA
29008,1974,PhD,Married,"$78,128.00",0,1,2/19/14,89,240,19,75,170,315,36,3,8,4,6,3,0,1,1,0,0,0,0,GER
29009,1972,PhD,Together,"$83,443.00",0,0,12/31/13,89,222,21,167,115,434,84,3,6,10,5,2,0,0,0,0,0,0,0,GER
29010,1960,2n Cycle,Together,"$50,523.00",1,1,12/25/13,89,1,8,99,97,311,1,3,2,0,4,6,0,0,0,0,0,0,0,US
29011,1965,Graduation,Together,"$47,009.00",0,1,2010-01-13,89,60,79,66,109,231,90,3,3,2,8,4,0,0,0,0,0,0,0,SP
29012,1967,Master,Married,"$37,054.00",1,1,9/15/13,89,254,16,116,78,358,5,3,1,0,3,7,0,0,0,0,0,0,0,SA
29013,1971,PhD,Married,"$32,011.00",1,0,8/22/13,89,322,37,155,211,470,5,3,2,1,4,7,0,0,0,0,0,0,0,SP
29014,1962,2n Cycle,Together,"$82,122.00",0,0,8/15/13,89,234,62,126,113,164,100,3,3,9,13,1,0,0,1,0,0,0,0,SP
29015,1975,Graduation,Divorced,"$70,300.00",1,0,7/15/13,89,342,40,92,27,39,46,3,5,5,13,8,0,0,0,0,0,0,0,SP
29016,1976,Master,Together,"$21,024.00",0,0,2007-04-13,89,66,110,151,109,465,18,3,2,0,4,7,0,0,0,0,0,0,0,SP
29017,1968,Graduation,Together,"$34,916.00",2,0,5/15/13,89,267,26,249,136,79,42,3,5,1,3,9,0,0,0,0,0,0,0,SA
29018,1967,Graduation,Together,"$27,943.00",1,1,4/15/13,89,308,65,211,50,430,3,3,2,0,3,8,0,0,0,0,0,0,0,SP
29019,1971,Master,Married,"$39,791.00",0,1,3/28/13,89,241,94,80,140,315,21,3,3,1,4,7,0,0,0,0,0,0,0,SP
29020,1965,PhD,Married,"$62,745.00",0,1,3/23/13,89,67,63,69,33,497,32,3,7,8,11,5,0,0,0,0,0,0,0,SA
29021,1969,Graduation,Single,"$18,589.00",0,0,2001-02-13,89,11,2,70,23,469,13,3,2,1,3,7,0,0,0,0,0,0,0,US
29022,1976,Graduation,Together,"$85,606.00",0,1,2011-12-12,89,3,4,71,219,171,84,3,6,7,9,3,0,0,0,1,0,0,0,SP
29023,1951,Basic,Married,"$26,997.00",0,0,2011-05-12,89,3,41,41,72,316,144,3,4,2,5,7,0,0,0,0,0,0,0,SP
29024,1961,Graduation,Single,"$82,332.00",0,0,9/17/12,89,176,110,199,41,180,19,3,5,3,12,2,0,0,1,0,0,1,0,GER
29025,1970,PhD,Married,"$38,853.00",1,1,5/23/14,90,90,85,20,168,263,2,3,2,0,3,7,0,0,0,0,0,0,0,IND
29026,1968,Master,Divorced,"$27,071.00",1,0,4/23/14,90,303,64,83,64,230,3,3,2,0,3,6,0,0,0,0,0,0,0,SP
29027,1954,PhD,Single,"$90,933.00",0,0,3/31/14,90,296,86,141,153,225,79,3,4,6,4,1,0,0,1,0,0,0,0,SP
29028,1966,PhD,Together,"$65,814.00",0,1,2003-02-14,90,98,75,60,175,146,35,3,8,2,10,5,0,0,0,0,0,0,0,SP
29029,1958,PhD,Together,"$74,250.00",0,0,1/26/14,90,256,102,111,22,420,0,3,2,11,4,1,0,0,0,0,0,0,0,CA
29030,1976,Master,Married,"$33,181.00",1,0,2001-03-14,90,151,82,245,73,269,4,3,1,0,2,6,1,0,0,0,0,0,0,SP
29031,1944,Master,Widow,"$45,006.00",0,0,7/18/13,90,50,22,14,94,232,10,3,3,1,7,3,0,0,0,0,0,0,0,SP
29032,1958,Master,Together,"$42,315.00",0,1,2007-12-13,90,89,101,159,49,58,80,3,1,4,4,3,0,0,0,0,0,0,0,US
29033,1950,PhD,Married,"$48,699.00",1,1,5/21/13,90,176,101,74,39,233,1,3,1,0,3,5,0,0,0,0,0,0,0,AUS
29034,1954,Graduation,Married,"$59,111.00",0,0,2005-02-13,90,12,89,131,107,65,155,3,11,1,8,7,0,0,0,0,0,0,0,AUS
29035,1955,Graduation,Married,"$48,726.00",0,1,4/27/13,90,322,93,103,221,483,59,3,3,2,4,6,0,0,0,0,0,0,0,GER
29036,1955,Graduation,Divorced,"$37,244.00",1,1,4/27/13,90,62,52,207,143,107,25,3,1,1,2,7,1,0,0,0,0,0,0,SP
29037,1970,Graduation,Together,"$74,854.00",1,2,2004-08-13,90,38,44,147,190,31,73,3,2,5,5,5,0,0,0,0,0,0,0,GER
29038,1964,PhD,Married,"$60,896.00",0,1,2010-11-12,90,323,81,136,205,220,153,3,9,10,4,6,0,0,0,0,0,1,0,CA
29039,1988,PhD,Married,"$67,546.00",0,0,8/31/12,90,57,44,235,198,382,172,3,4,10,5,3,0,0,0,0,0,0,0,SA
29040,1988,PhD,Married,"$67,546.00",0,0,8/31/12,90,278,30,209,6,23,172,3,4,10,5,3,0,0,0,0,0,0,0,SP
29041,1987,Graduation,Single,"$46,923.00",1,0,8/22/12,90,230,28,20,74,309,6,3,5,1,7,7,0,0,0,0,0,0,0,SP
29042,1972,Graduation,Married,"$38,988.00",1,2,8/20/12,90,173,66,29,166,13,42,3,5,1,6,8,0,0,0,0,0,0,0,SP
29043,1971,2n Cycle,Divorced,"$49,118.00",0,0,8/18/12,90,80,46,27,39,242,119,3,9,7,10,7,0,1,0,0,1,1,0,SP
29044,1978,PhD,Together,"$27,683.00",1,0,2008-04-12,90,269,56,242,217,307,45,3,6,2,4,8,0,0,0,0,0,0,0,SP
29045,1974,PhD,Single,"$39,190.00",1,0,4/26/14,91,216,21,218,152,478,12,3,2,1,4,5,0,0,0,0,0,0,0,SP
29046,1981,Graduation,Divorced,"$56,981.00",0,0,1/25/14,91,248,76,212,85,293,24,3,2,3,13,6,0,1,0,0,0,0,0,SA
29047,1984,Graduation,Married,"$23,228.00",1,0,2001-05-14,91,86,4,5,87,317,5,3,3,0,4,8,0,0,0,0,0,0,0,CA
29048,1984,Graduation,Married,"$90,000.00",0,0,12/23/13,91,117,4,47,15,469,241,3,4,8,5,1,1,0,1,1,0,0,0,CA
29049,1953,PhD,Married,"$55,707.00",0,1,12/22/13,91,113,78,49,82,347,35,3,3,2,9,3,0,0,0,0,0,0,0,SP
29050,1989,Graduation,Single,"$9,255.00",1,0,12/20/13,91,290,21,238,200,218,4,3,1,1,2,8,0,0,0,0,0,0,0,IND
29051,1977,PhD,Single,"$42,997.00",1,1,2012-07-13,91,204,3,179,14,208,5,3,1,0,2,7,0,0,0,0,0,0,0,SP
29052,1959,Graduation,Together,"$71,232.00",0,1,11/28/13,91,213,59,23,48,383,17,3,11,2,10,7,0,0,0,0,0,0,0,SP
29053,1954,PhD,Married,"$57,744.00",0,1,2011-12-13,91,120,78,36,70,401,19,3,9,1,4,8,0,0,0,0,0,0,0,SP
29054,1966,Master,Married,"$33,585.00",0,1,9/25/13,91,11,18,248,166,212,29,3,2,0,4,4,0,0,0,0,0,0,0,SP
29055,1965,2n Cycle,Married,"$46,891.00",0,1,2009-01-13,91,126,44,105,27,119,61,3,2,1,4,4,0,0,0,0,0,0,0,GER
29056,1965,2n Cycle,Married,"$46,891.00",0,1,2009-01-13,91,240,60,238,224,418,61,3,2,1,4,4,0,0,0,0,0,0,0,SP
29057,1956,Graduation,Married,"$50,387.00",0,2,8/31/13,91,216,39,100,25,323,34,3,6,2,8,5,0,0,0,0,0,0,0,SP
29058,1969,Graduation,Together,"$76,653.00",0,0,8/16/13,91,325,103,50,188,401,126,3,4,7,11,2,0,0,1,1,0,0,0,SP
29059,1956,PhD,Together,"$76,542.00",0,0,3/30/13,91,326,38,187,127,120,14,3,4,8,10,2,0,0,0,0,0,0,0,SP
29060,1949,Master,Married,"$76,995.00",0,1,3/28/13,91,157,95,237,146,390,176,3,11,4,9,5,0,0,0,1,0,0,0,US
29061,1978,Graduation,Married,"$38,415.00",1,1,2001-02-13,91,119,61,116,41,228,4,3,1,0,3,7,0,0,0,0,0,0,0,SP
29062,1956,Graduation,Divorced,"$22,304.00",0,0,2008-04-12,91,120,59,37,130,335,2,3,1,0,2,8,0,0,0,0,0,0,0,SP
29063,1952,Graduation,Single,"$75,127.00",0,0,5/22/14,92,92,38,185,185,290,227,3,2,11,5,1,0,0,0,0,0,0,0,GER
29064,1952,Graduation,Single,"$75,127.00",0,0,5/22/14,92,9,60,60,64,43,227,3,2,11,5,1,0,0,0,0,0,0,0,SA
29065,1953,Graduation,Married,"$39,722.00",0,1,2/24/14,92,341,7,46,97,309,8,3,2,0,3,5,0,0,0,0,0,0,0,SP
29066,1966,PhD,Single,"$7,144.00",0,2,2012-07-13,92,51,98,27,13,381,291,3,23,1,1,0,0,0,0,0,0,0,0,SP
29067,1977,Graduation,Together,"$39,771.00",1,0,2012-06-13,92,30,108,26,162,245,14,3,2,0,3,4,0,0,0,0,0,0,0,SA
29068,1972,Master,Divorced,"$42,618.00",1,0,2010-09-13,92,106,52,39,59,316,10,3,5,0,4,8,0,0,0,0,0,0,0,SP
29069,1958,PhD,Together,"$51,518.00",0,1,2010-03-13,92,348,11,246,214,268,4,3,3,2,10,3,0,0,0,0,0,0,0,GER
29070,1972,Graduation,Married,"$74,716.00",0,1,2009-12-13,92,81,75,176,144,347,71,3,7,3,5,4,0,0,0,0,0,0,0,SP
29071,1975,Graduation,Single,"$33,955.00",1,0,2008-09-13,92,155,89,126,83,71,10,3,5,1,5,8,0,0,0,0,0,0,0,SA
29072,1954,Master,Married,"$45,736.00",0,1,7/24/13,92,226,65,230,64,365,43,3,7,1,6,7,0,0,0,0,0,0,0,GER
29073,1971,Graduation,Single,"$31,632.00",0,0,7/14/13,92,32,33,147,116,245,32,3,2,1,2,7,0,0,0,0,0,0,0,SP
29074,1974,Graduation,Married,"$60,093.00",0,1,6/26/13,92,309,74,102,138,16,90,3,7,2,10,6,0,0,0,0,0,0,0,SP
29075,1969,Graduation,Single,"$30,822.00",1,0,6/14/13,92,54,50,197,138,13,12,3,1,0,3,7,0,0,0,0,0,0,0,SP
29076,1968,Graduation,Together,"$41,728.00",1,0,5/24/13,92,249,90,102,168,54,13,3,2,0,2,10,0,0,0,0,0,0,0,AUS
29077,1958,Master,Married,"$80,739.00",0,0,5/23/13,92,340,66,135,217,445,92,3,3,11,9,1,0,0,0,0,0,0,0,SP
29078,1991,Graduation,Single,"$49,767.00",0,0,2005-02-13,92,61,70,193,86,380,149,3,5,4,8,4,0,0,0,0,0,0,0,US
29079,1981,Basic,Married,"$34,445.00",0,0,1/27/13,92,101,103,239,22,167,30,3,11,2,8,9,0,0,0,0,0,0,0,SP
29080,1951,Graduation,Widow,"$67,046.00",0,1,2001-06-13,92,178,92,189,204,199,107,3,4,5,4,2,0,0,0,0,0,0,0,AUS
29081,1965,Graduation,Married,"$73,538.00",0,1,11/25/12,92,329,97,216,151,498,107,3,10,4,9,7,0,0,0,0,0,0,0,CA
29082,1966,Graduation,Married,"$80,398.00",0,0,2011-10-12,92,223,34,119,130,93,26,3,5,8,12,3,0,0,1,0,0,0,0,SP
29083,1956,Master,Married,"$52,973.00",0,1,2011-08-12,92,5,87,16,144,360,199,3,9,6,9,8,0,0,0,0,0,0,0,SA
29084,1954,Graduation,Married,"$38,998.00",1,1,2011-03-12,92,7,43,97,75,90,5,3,2,0,3,8,0,0,0,0,0,0,1,SP
29085,1954,Graduation,Married,"$38,998.00",1,1,2011-03-12,92,103,29,54,27,433,5,3,2,0,3,8,0,0,0,0,0,0,1,SA
29086,1958,2n Cycle,Together,"$26,490.00",0,0,9/22/12,92,24,110,47,120,234,25,3,3,1,5,6,0,0,0,0,0,0,0,SA
29087,1958,2n Cycle,Together,"$26,490.00",0,0,9/22/12,92,192,35,231,97,147,25,3,3,1,5,6,0,0,0,0,0,0,0,SP
29088,1988,2n Cycle,Married,"$23,331.00",1,0,2009-04-12,92,24,92,114,25,307,45,3,3,0,3,8,0,0,0,0,0,0,0,IND
29089,1961,Graduation,Married,"$60,544.00",1,1,8/25/12,92,216,65,227,193,203,35,3,5,1,5,6,0,0,0,0,0,0,0,AUS
29090,1961,Graduation,Married,"$60,544.00",1,1,8/25/12,92,103,53,147,31,58,35,3,5,1,5,6,0,0,0,0,0,0,0,GER
29091,1971,PhD,Together,"$49,269.00",1,0,8/15/12,92,242,43,15,91,284,58,3,7,3,12,7,0,0,0,0,0,0,0,SP
29092,1950,Graduation,Together,"$27,203.00",1,1,2008-06-12,92,39,35,35,189,474,24,3,1,1,2,8,0,0,0,0,0,0,0,SP
29093,1988,2n Cycle,Together,"$45,204.00",1,0,2004-11-14,93,201,31,105,217,81,18,3,1,1,4,3,0,0,0,0,0,0,0,SA
29094,1978,Graduation,Married,"$67,023.00",0,0,2003-04-14,93,267,91,39,5,22,17,3,3,7,13,2,0,0,0,0,0,0,1,SP
29095,1978,Graduation,Married,"$77,583.00",0,0,2002-10-14,93,172,49,116,202,249,108,3,4,5,9,2,0,0,0,1,0,0,0,SA
29096,1983,Graduation,Married,"$76,630.00",0,0,1/14/14,93,313,79,3,43,1,175,3,3,10,11,1,0,0,0,0,0,0,0,SA
29097,1960,Master,Married,"$47,353.00",0,1,11/13/13,93,186,8,72,139,229,4,3,2,2,6,5,0,0,0,0,0,0,0,SP
29098,1964,Graduation,Married,"$48,920.00",0,2,10/20/13,93,132,104,104,63,206,6,3,6,2,5,7,0,1,0,0,0,0,0,SP
29099,1947,PhD,Married,"$67,472.00",0,1,9/28/13,93,199,7,60,51,240,69,3,4,2,7,3,0,0,0,0,0,0,0,SP
29100,1964,Master,Married,"$64,100.00",0,1,2009-10-13,93,148,75,186,91,293,10,3,8,3,6,7,0,1,0,0,0,0,0,SA
29101,1988,Graduation,Married,"$38,872.00",1,0,5/30/13,93,146,26,85,51,204,22,3,3,0,3,8,0,0,0,0,0,0,0,IND
29102,1962,Master,Single,"$72,217.00",0,0,2004-10-13,93,317,15,174,186,228,154,3,3,10,8,2,0,0,0,0,0,0,0,GER
29103,1987,Basic,Single,"$15,038.00",1,0,1/29/13,93,249,76,245,144,384,26,3,2,1,2,9,0,0,0,0,0,0,0,SP
29104,1976,Graduation,Married,"$13,624.00",1,0,1/20/13,93,86,49,114,85,233,6,3,2,0,3,6,0,0,0,0,0,0,0,SP
29105,1978,Graduation,Together,"$42,554.00",1,1,2001-12-13,93,302,40,111,218,263,0,3,2,0,3,4,0,0,0,0,0,0,0,AUS
29106,1986,Graduation,Married,"$71,952.00",1,0,2001-10-13,93,306,72,236,174,109,93,3,8,4,8,4,1,0,1,0,0,0,0,SP
29107,1986,Graduation,Married,"$71,952.00",1,0,2001-10-13,93,64,77,205,8,229,93,3,8,4,8,4,1,0,1,0,0,0,0,AUS
29108,1971,2n Cycle,Married,"$78,041.00",0,0,12/16/12,93,45,74,87,21,223,17,3,4,4,9,2,0,0,0,0,0,0,0,GER
29109,1964,Master,Single,"$63,972.00",0,1,2012-02-12,93,157,108,240,112,277,12,3,5,4,10,4,0,1,0,0,0,0,0,SA
29110,1957,Graduation,Married,"$52,852.00",0,1,2012-01-12,93,109,37,7,144,309,47,3,10,7,5,8,1,0,0,0,0,0,0,GER
29111,1972,PhD,Married,"$62,010.00",0,1,10/23/12,93,101,103,78,105,297,92,3,6,2,7,5,0,0,0,0,0,0,0,SP
29112,1960,Master,Together,"$83,151.00",0,0,2010-10-12,93,10,21,151,20,264,18,3,5,9,4,3,0,0,0,0,0,0,0,SP
29113,1967,Graduation,Married,"$77,870.00",0,1,8/22/12,93,221,103,79,11,487,133,3,5,5,5,8,0,1,0,1,0,1,0,SP
29114,1977,Graduation,Together,"$46,931.00",2,1,4/24/14,94,189,86,7,201,184,16,3,1,1,3,3,0,0,0,0,0,0,0,SP
29115,1977,Graduation,Single,"$85,072.00",0,0,2004-09-14,94,167,48,63,201,326,241,3,3,4,10,0,0,0,0,0,0,0,0,SA
29116,1987,Master,Married,"$73,395.00",0,0,3/18/14,94,110,10,243,36,380,11,3,4,4,6,2,0,0,0,0,0,0,0,SP
29117,1952,Graduation,Single,"$62,307.00",0,1,2/17/14,94,233,6,97,49,499,10,3,4,0,4,5,0,0,0,0,0,0,0,SP
29118,1981,PhD,Married,"$58,293.00",1,0,1/19/14,94,334,74,199,9,284,15,3,5,3,6,5,0,0,0,0,0,0,0,US
29119,1974,Graduation,Together,"$47,889.00",1,0,2001-04-14,94,206,69,215,115,404,4,3,2,0,3,5,0,0,0,0,0,0,0,SA
29120,1979,Basic,Together,"$24,594.00",1,0,2012-10-13,94,349,81,178,214,440,9,3,1,0,3,5,0,0,0,0,0,0,0,CA
29121,1979,Basic,Together,"$24,594.00",1,0,2012-10-13,94,332,49,31,62,3,9,3,1,0,3,5,0,0,0,0,0,0,0,SA
29122,1965,Master,Single,"$69,882.00",0,0,2011-10-13,94,29,62,47,172,276,165,3,3,7,9,1,0,0,0,0,0,0,0,SP
29123,1959,Graduation,Together,"$24,221.00",0,0,8/20/13,94,38,98,135,145,444,22,3,1,1,3,4,0,0,0,0,0,0,0,SP
29124,1985,Graduation,Single,"$22,327.00",1,0,2008-02-13,94,93,88,225,157,92,5,3,1,0,3,5,0,0,0,0,0,0,0,SP
29125,1961,Master,Married,"$61,923.00",0,2,7/26/13,94,330,97,240,201,468,6,3,2,1,4,3,0,0,0,0,0,0,0,US
29126,1965,Master,Single,"$35,791.00",2,1,2005-06-13,94,43,3,194,16,176,3,3,1,0,3,8,0,0,0,0,0,0,0,SP
29127,1965,Master,Single,"$35,791.00",2,1,2005-06-13,94,241,37,75,89,207,3,3,1,0,3,8,0,0,0,0,0,0,0,US
29128,1990,Master,Single,"$91,172.00",0,0,3/27/13,94,91,103,66,52,11,56,3,4,3,7,3,1,0,1,1,1,1,0,CA
29129,1967,Graduation,Married,"$35,441.00",1,1,2/14/13,94,198,30,105,104,320,1,3,1,0,3,8,0,0,0,0,0,0,0,CA
29130,1970,Graduation,Together,"$19,656.00",1,0,2002-08-13,94,174,93,86,43,371,32,3,2,1,3,7,0,0,0,0,0,0,0,SP
29131,1987,Graduation,Married,"$7,500.00",0,0,2001-09-13,94,17,31,233,76,178,5,3,0,0,3,6,0,0,0,0,0,0,0,IND
29132,1979,Graduation,Married,"$71,626.00",0,0,2011-01-12,94,52,40,172,72,453,72,3,5,5,8,3,0,1,0,0,0,0,0,SP
29133,1977,Graduation,Married,"$75,330.00",1,1,2010-04-12,94,229,98,59,144,65,61,3,10,3,12,6,0,0,0,0,0,0,0,US
29134,1976,Master,Married,"$34,529.00",1,0,9/14/12,94,349,73,172,157,405,41,3,2,2,3,7,0,0,0,0,0,0,0,SP
